caption_id,caption_text,len,times_used,total_earnings,performance_score,source,created_at,cleanup_reason
46351,"Pussy for lunch?",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
46490,"Ready for bed? 🤭",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48797,"still up babe? 👀",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48798,"still up babe? 😘",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48800,"Still up babe? 🙄",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48802,"Still up babe? 🥰",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48803,"still up babe? 🥺",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48804,"still up babe? 🫣",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48813,"still up baby? 👀",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48814,"still up baby? 😼",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48824,"still up daddyy?",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48851,"Still up, babe?🤗",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48854,"Still up, baby?😈",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48916,"Still with me? 😏",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51150,"Tits or pussy? 🥵",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51329,"Top or bottom? 👀",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51387,"Truth or dare? 😏",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51447,"u around babe? 😞",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51543,"u there babe? ❤️",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51759,"Up for a custom?",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
52052,"Wanna cuddle? 🛏️",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
53395,"Want a taste? 👅🍑",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
53807,"want to play tn🥰",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
57432,"Wyd ? You up ? 😉",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
57454,"Wyd right now? 💋",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
58374,"You still up? 🍆👅",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
58397,"You there, babe?",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
59916,"🍒 Boobs or Ass?🍑",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
2085,"What you doing ?",16,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
3691,"Did you miss me?",16,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
1973,"Still up, babe?😊",16,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
2056,"Cum on my face 💦",16,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
19921,"Smiling at you🥰😘",16,0,0.0,50.0,internal,"2025-12-09 12:50:25",VERY_SHORT_NEVER_USED
19964,"Happy Tuesday 💜😝",16,0,0.0,50.0,internal,"2025-12-09 12:50:39",VERY_SHORT_NEVER_USED
20032,"Big energy only.",16,0,0.0,50.0,internal,"2025-12-09 12:51:04",VERY_SHORT_NEVER_USED
20101,"Happy mondayyyy!",16,0,0.0,50.0,internal,"2025-12-09 12:51:16",VERY_SHORT_NEVER_USED
20243,"Wanna get wet? 💦",16,0,0.0,50.0,internal,"2025-12-11 05:09:42",VERY_SHORT_NEVER_USED
20394,"hi down there :)",16,0,0.0,50.0,internal,"2025-12-12 02:43:02",VERY_SHORT_NEVER_USED
23033,"are you still up?",17,8,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
33455,"How was your day?",17,7,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
31552,"Hello?! BABE.. ❤️",17,5,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
58392,"You there babe? 👀",17,4,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
57554,"You around baby?👀",17,3,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
43219,"Let’s make mess 💦",17,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22493,"Are you busy now?",17,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
23630,"Baby what's up? 😼",17,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
29819,"Feeling frisky? 😈",17,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
43485,"Looking for me? 😘",17,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48850,"still up, babe? 🥺",17,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51254,"too busy for me?🤭",17,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
23307,"Babe I'm tipsy af",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
25957,"Careful… I bite 😏",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
26590,"Cum play with me🥵",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30105,"Focus on me baby🫦",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30535,"Good morning hehe",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30566,"good morning ☺️☺️",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30798,"Goood morning!! 😉",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
31249,"habibi i need you",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
31260,"habibiii i miss u",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32572,"Heyyy🥰 are u busy",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32872,"Horny 4 you bby 😅",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
33955,"I bet you won't 😈",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
34774,"I have a secret 🤭",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
34804,"i have an ideaa 🫦",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
35803,"I miss you babe 😔",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
35821,"I need a coffee 💤",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
36567,"i want companyyyy",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
39138,"Im horny rn baby😈",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
43184,"Let’s get freaky😈",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
43669,"make me cum baby💋",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
44168,"morning habibi 💓💓",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
44376,"morningggg baby 😘",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
46262,"POV: I'm on top 😏",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
46415,"Quick question...",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
46859,"Rise and shine 🌄😘",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
46871,"rise and shine! 😉",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
46872,"rise and shine! 😊",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
47112,"Send🍆, I’ll judge",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
47131,"Sext me I’m bored",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
47976,"shower time.... 😈",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48039,"Slap it for me 🤭🍑",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48420,"Spank Me Sunday 😩",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48443,"spill it for me 😏",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
49105,"taking requests 💌",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
49113,"Talk to me baby 🥺",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51737,"Unsending it RN 😪",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51861,"VS how it ended 👀",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
54759,"what r u up toooo",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
60522,"😈 Let’s cum baby😈",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22152,"Am I your type? 🤔",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22424,"Are you alone? 👿🥰",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22426,"Are you alone? 🤔😈",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22449,"Are you around? 😒",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
23618,"Baby u still up?💋",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
23631,"baby what's uppp?",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
24900,"Busy with work? 🤔",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
31477,"having a break? 👀",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
31522,"Heeeey! You up? 😏",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
31609,"hey are you busy?",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
31645,"Hey babe ❤️ wyd?!",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
31971,"Hey babyy! Wyd? 😘",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32299,"Hey! what's up? 😏",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32406,"Hey, miss me yet?",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32488,"Heyy what's up? 😏",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32938,"how are u babe? 😊",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32943,"how are you babe?",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
33570,"how's ur sleep? 🥹",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
33631,"How's your day? 😊",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
33632,"How's your day? 🥰",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
39801,"Is wetter better?",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
43910,"Missing me yet? 💋",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48472,"Spread me more? 🤭",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48616,"still busy babyy?",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48739,"Still there baby?",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48806,"still up babe?? 🥺",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48823,"still up daddy? 🥺",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48832,"still up for me?🙈",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48849,"Still up, babe? 🙈",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48855,"Still up, baby?😉😈",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48856,"Still up, baby?😉😉",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51585,"u working babe? 😞",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51790,"up for some fun?😈",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51792,"Up for some fun?😉",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
53131,"wanna sext babe?🥰",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
53160,"Wanna slap it? 🤭🍑",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
53248,"Wanna taste me? 👀",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
53927,"Watchuuu doing?❤️",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
54433,"What for lunch? 😊",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
55132,"What you up to? 😘",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
55168,"What's for lunch?",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
55295,"What's up baby? 😏",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
55296,"What's up baby? 🥰",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
55297,"What's up baby? 🥵",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
55300,"What's uppp babe?",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
55398,"whatcha up to rn?",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
56156,"Which hole first?",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
56767,"Works done boo? 🙄",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
57565,"You awake, baby?😌",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
57602,"you busy babyy? 🤔",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
58055,"You like them? 🍒🤭",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
58394,"you there babe? 🤔",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
59915,"🍒 Boobs or Ass? 🍑",17,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
1117,"hows ur day been💞",17,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
1130,"Congratss omggg 😭",17,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
1577,"good morningggg ✨",17,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
2066,"wyd right now? 💋💗",17,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
2515,"heyyy let's talk!",17,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
3949,"That was hot BAE^",17,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
1764,"are u up rn? wyd?",17,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
2111,"Tip if you like 🥰",17,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
20315,"you owe me a dm 😏",17,0,0.0,50.0,internal,"2025-12-11 05:10:44",VERY_SHORT_NEVER_USED
19672,"come play w me? 🛝",17,0,0.0,50.0,internal,"2025-12-09 12:43:16",VERY_SHORT_NEVER_USED
19724,"Blue is my color🦋",17,0,0.0,50.0,internal,"2025-12-09 12:44:22",VERY_SHORT_NEVER_USED
19920,"Daytime chilling🐰",17,0,0.0,50.0,internal,"2025-12-09 12:50:25",VERY_SHORT_NEVER_USED
19965,"Thinking of you 🖤",17,0,0.0,50.0,internal,"2025-12-09 12:50:39",VERY_SHORT_NEVER_USED
20003,"too much for you?",17,0,0.0,50.0,internal,"2025-12-09 12:50:51",VERY_SHORT_NEVER_USED
20057,"📚 Pop Quiz Time 📚",17,0,0.0,50.0,internal,"2025-12-09 12:51:15",VERY_SHORT_NEVER_USED
20071,"lemme squat on it",17,0,0.0,50.0,internal,"2025-12-09 12:51:15",VERY_SHORT_NEVER_USED
20074,"finally fridayyyy",17,0,0.0,50.0,internal,"2025-12-09 12:51:15",VERY_SHORT_NEVER_USED
20279,"HAPPY SATURDAY 💋💋",17,0,0.0,50.0,internal,"2025-12-11 05:10:08",VERY_SHORT_NEVER_USED
20290,"HARDER DADDY!! 😫🔞",17,0,0.0,50.0,internal,"2025-12-11 05:10:19",VERY_SHORT_NEVER_USED
20305,"Do you like it? 🫦",17,0,0.0,50.0,internal,"2025-12-11 05:10:31",VERY_SHORT_NEVER_USED
51739,"UNSENDING SOON ☝🏼💋",18,4,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30547,"Good morning love😘",18,3,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
23048,"Are you still up?😉",18,3,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32955,"how are you doing?",18,3,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
43445,"long day, daddy? 💕",18,3,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
43155,"lets get naughty 🙈",18,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22487,"Are you busy babe?",18,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22508,"are you busy rn? 🥺",18,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
23332,"Babe u still up? 🥺",18,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
23648,"BABY!! u there? ❤️",18,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32967,"how are you today?",18,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
33458,"How was your day?💗",18,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
47133,"sext or sextape? 😈",18,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51252,"Too busy for me? 😏",18,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
55298,"What's up babyy? 😉",18,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
1815,"Good morning baby🥰",18,2,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
21494,"### are you awake😈",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
21539,"### wake up baby 😈",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22415,"are you alone rn 🫣",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
25140,"Can I lick your 🍆😋",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
25305,"can u make me cum🥵",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
26015,"Caught u looking 🍑",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
26315,"Congratss daddyy 🤪",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
26556,"Cum in me, daddy 💦",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
26587,"Cum play with me 😈",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
26589,"Cum play with me 🤭",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
29657,"Eyes on me daddy 😈",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30015,"filmed this with a",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30187,"fuck i'm so wet rn",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30448,"good morning babe!",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30460,"Good morning babe😘",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30492,"Good morning baby😘",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30625,"good morning!!!! 😋",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30779,"goodmorning babe!🥰",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32209,"Hey there, babe! 👀",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32214,"Hey there, cutie 😉",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32364,"Hey, good morning!",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32708,"Hiii let's talk :)",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32957,"How are you doingg",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
37428,"I'm all yours rn 👅",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
39077,"Im all yours babe😩",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
42086,"Just checking in ✨",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
42591,"Just wondering...😏",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
43189,"Let’s get nasty 👅💦",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
43765,"Mess me up, baby 🥵",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
43903,"Missed you babyy 😘",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
44370,"Morning, trouble 😘",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48127,"Snag it now baby 😉",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48173,"so horny rn habibi",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51271,"Too hot to sleep 🥵",18,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
